time,cpu,mem,temp
210.454,33.3,34.3,73.0
210.504,50.0,34.3,73.0
210.554,42.9,34.3,72.1
210.604,50.0,34.3,72.1
210.654,44.4,34.3,72.5
210.706,73.7,34.3,72.5
210.754,31.6,34.3,73.0
210.804,47.4,34.3,73.0
210.854,38.1,34.3,73.0
210.904,52.6,34.3,72.1
210.954,26.3,34.3,71.6
211.004,60.0,34.3,72.5
211.054,22.2,34.3,72.1
211.104,55.0,34.3,72.1
211.154,31.6,34.3,71.6
211.204,71.4,34.3,72.5
211.254,31.6,34.3,72.1
211.304,57.1,34.3,73.0
211.354,25.0,34.3,72.1
211.404,52.4,34.3,72.1
211.454,30.0,34.3,72.5
211.504,50.0,34.3,72.5
211.554,22.2,34.3,72.5
211.604,52.4,34.3,71.1
211.654,45.0,34.3,72.1
211.715,75.0,34.3,73.5
211.755,68.4,34.3,72.1
211.807,94.4,34.3,73.5
211.858,90.0,34.3,73.0
211.906,94.7,34.3,73.5
211.955,84.2,34.4,72.5
212.008,90.0,34.4,73.5
212.054,55.6,34.4,73.0
212.105,75.0,34.4,73.5
212.154,30.0,34.2,71.6
212.208,61.9,34.2,73.0
212.254,12.5,34.2,73.0
212.304,52.6,34.2,73.0
212.355,26.3,34.2,71.6
212.405,52.6,34.2,73.0
212.454,27.8,34.2,72.5
212.504,60.0,34.2,72.5
212.555,22.2,34.2,72.1
212.604,60.9,34.2,72.5
212.654,40.0,34.2,72.1
212.705,50.0,34.2,73.0
212.755,22.2,34.2,71.6
212.804,57.9,34.2,71.6
212.854,22.2,34.2,71.1
212.904,59.1,34.2,72.1
212.954,17.6,34.2,72.5
213.004,55.6,34.2,72.5
213.054,26.3,34.2,72.1
213.104,50.0,34.2,72.5
213.154,42.9,34.1,72.5
213.208,80.0,34.1,72.5
213.254,29.4,34.1,72.5
213.304,61.1,34.1,72.1
213.354,29.4,34.1,72.5
213.404,68.4,34.1,72.1
213.454,61.1,34.1,73.0
213.505,80.0,34.1,72.5
213.555,83.3,34.2,72.1
213.604,65.0,34.2,72.5
213.655,17.6,34.2,72.1
213.704,50.0,34.2,72.1
213.754,26.3,34.2,72.5
213.804,55.6,34.2,72.1
213.854,25.0,34.2,72.5
213.904,55.0,34.2,72.1
213.954,17.6,34.2,71.1
214.005,61.9,34.2,72.5
214.054,33.3,34.2,72.5
214.104,75.0,34.2,72.5
214.154,41.2,34.2,72.5
214.207,65.0,34.3,73.5
214.254,31.6,34.3,72.5
214.304,77.3,34.3,72.1
214.354,44.4,34.3,72.1
214.404,63.6,34.3,73.0
214.454,43.8,34.3,72.1
214.508,77.3,34.3,72.5
214.554,55.6,34.3,73.0
214.604,80.0,34.3,73.0
214.656,75.0,34.5,73.0
214.704,85.7,34.5,73.0
214.755,63.2,34.3,71.6
214.804,55.0,34.3,73.0
214.854,21.1,34.3,72.5
214.904,57.9,34.3,71.6
214.954,16.7,34.3,71.6
215.004,61.1,34.3,72.5
215.054,33.3,34.3,72.1
215.104,72.2,34.3,72.1
215.154,47.4,34.3,73.5
215.204,68.4,34.4,73.0
215.254,21.1,34.4,72.5
215.305,63.6,34.4,72.1
215.354,27.8,34.4,72.5
215.404,78.9,34.4,73.0
215.454,63.2,34.4,74.0
215.504,73.7,34.4,72.5
215.554,25.0,34.4,72.5
215.604,61.9,34.4,73.5
215.654,22.2,34.4,73.0
215.704,52.6,34.4,72.1
215.754,22.2,34.4,73.0
215.804,50.0,34.4,72.1
215.854,21.1,34.4,72.5
215.904,50.0,34.4,72.1
215.954,16.7,34.4,72.1
216.004,66.7,34.4,72.5
216.054,27.8,34.4,72.5
216.106,60.0,34.4,72.1
216.154,11.8,34.4,72.5
216.204,57.9,34.4,72.1
216.254,36.8,34.4,72.1
216.304,47.1,34.4,72.1
216.354,21.1,34.4,73.0
216.404,55.6,34.4,72.5
216.454,16.7,34.4,72.1
216.505,60.0,34.4,72.1
216.554,17.6,34.4,73.0
216.604,52.4,34.4,72.5
216.654,6.2,34.4,72.5
216.704,50.0,34.4,72.5
216.754,33.3,34.4,71.6
216.804,68.4,34.4,72.5
216.864,65.2,34.4,73.0
216.905,100.0,34.4,73.0
216.955,88.9,34.4,73.0
217.004,95.5,34.4,73.5
217.054,70.6,34.4,73.0
217.105,81.0,34.4,73.5
217.156,90.5,34.4,73.0
217.205,68.4,34.4,73.0
217.254,35.3,34.2,72.5
217.304,55.0,34.2,72.5
217.354,27.8,34.2,72.5
217.405,52.6,34.2,73.0
217.454,17.6,34.2,72.1
217.504,66.7,34.2,72.5
217.554,18.8,34.2,72.1
217.604,47.1,34.2,73.0
217.654,22.2,34.2,72.5
217.704,52.6,34.2,71.6
217.754,13.3,34.2,72.1
217.804,52.6,34.2,73.0
217.854,30.0,34.2,72.5
217.904,52.6,34.2,72.1
217.954,26.3,34.2,72.1
218.004,57.9,34.2,72.1
218.054,31.6,34.2,72.1
218.104,60.0,34.2,72.1
218.154,35.0,34.2,71.1
218.204,54.5,34.2,72.1
218.254,16.7,34.2,71.6
218.304,47.4,34.2,72.1
218.354,22.2,34.2,72.1
218.404,47.4,34.2,72.1
218.454,17.6,34.2,72.1
218.504,65.0,34.2,71.6
218.554,13.3,34.2,70.6
218.604,52.9,34.2,72.1
218.654,36.8,34.2,71.6
218.704,50.0,34.2,72.1
218.754,29.4,34.2,72.5
218.804,65.0,34.2,72.1
218.854,31.2,34.2,73.0
218.912,77.3,34.2,72.5
218.954,60.0,34.2,72.5
219.006,87.0,34.2,73.0
219.054,57.1,34.3,72.1
219.104,73.7,34.3,73.0
219.155,68.4,34.3,72.5
219.212,90.9,34.3,73.0
219.254,64.3,34.3,73.5
219.304,57.9,34.3,73.0
219.354,54.5,34.3,73.0
219.404,72.7,34.3,72.1
219.454,47.1,34.3,73.0
219.504,66.7,34.3,72.5
219.554,16.7,34.3,73.0
219.604,60.0,34.3,73.0
219.654,47.1,34.3,72.5
219.705,75.0,34.3,72.5
219.754,68.4,34.3,73.0
219.804,65.0,34.3,73.0
219.854,38.9,34.3,72.5
219.904,52.6,34.3,71.6
219.954,22.2,34.3,72.1
220.004,63.6,34.3,73.0
220.054,31.6,34.3,72.5
220.104,70.0,34.3,73.0
220.154,22.2,34.3,73.0
220.205,55.6,34.3,72.1
220.254,6.2,34.3,70.6
220.304,52.6,34.3,73.0
220.354,30.0,34.3,72.1
220.404,50.0,34.3,72.5
220.454,13.3,34.3,72.1
220.504,65.0,34.3,72.1
220.554,22.2,34.3,72.1
220.604,55.0,34.3,72.5
220.654,52.6,34.3,73.0
220.705,75.0,34.3,73.0
220.754,47.6,34.3,72.5
220.805,58.8,34.3,72.5
220.854,42.1,34.3,72.5
220.904,55.6,34.3,72.1
220.954,33.3,34.3,72.1
221.004,63.6,34.3,71.6
221.054,30.0,34.3,73.5
221.104,60.0,34.3,72.1
221.154,57.1,34.3,72.1
221.204,63.2,34.3,72.5
221.254,31.8,34.3,72.5
221.304,56.5,34.3,72.5
221.354,42.1,34.3,72.5
221.404,65.0,34.3,72.5
221.454,36.4,34.3,72.1
221.504,61.9,34.3,72.1
221.554,36.4,34.3,73.0
221.604,60.0,34.3,72.5
221.654,25.0,34.3,72.1
221.704,56.5,34.3,71.6
221.754,35.0,34.3,72.5
221.804,77.3,34.3,71.6
221.854,45.0,34.3,72.1
221.904,72.7,34.3,72.5
221.954,65.2,34.3,72.5
222.005,90.0,34.3,73.0
222.056,90.5,34.4,73.5
222.106,100.0,34.4,73.0
222.156,87.0,34.4,72.5
222.204,88.9,34.4,73.5
222.254,42.1,34.4,72.5
222.304,90.9,34.5,72.1
222.355,61.9,34.5,73.5
222.404,54.5,34.4,73.0
222.454,23.5,34.4,72.1
222.505,52.6,34.4,72.5
222.554,31.6,34.4,72.5
222.604,52.9,34.4,72.5
222.654,20.0,34.4,73.0
222.705,47.1,34.4,71.1
222.754,21.1,34.4,73.0
222.806,55.6,34.4,72.5
222.854,26.3,34.4,72.1
222.904,50.0,34.4,73.0
222.954,35.0,34.4,72.1
223.004,52.6,34.4,72.1
223.054,27.8,34.4,73.0
223.105,52.6,34.4,72.5
223.154,20.0,34.4,71.6
223.204,71.4,34.4,72.1
223.254,17.6,34.4,72.1
223.304,52.9,34.4,72.5
223.354,17.6,34.4,72.1
223.404,55.6,34.4,71.6
223.454,30.0,34.4,71.6
223.504,52.6,34.4,72.5
223.554,33.3,34.4,73.0
223.604,63.2,34.4,72.1
223.654,20.0,34.4,72.1
223.704,57.9,34.4,71.6
223.754,17.6,34.4,73.0
223.804,60.0,34.4,73.0
223.854,17.6,34.4,72.1
223.904,52.6,34.4,73.0
223.954,26.3,34.4,71.6
224.004,52.9,34.4,72.1
224.057,40.0,34.3,73.0
224.105,76.5,34.3,72.5
224.154,58.8,34.3,72.1
224.205,83.3,34.3,73.0
224.254,28.6,34.3,73.0
224.306,63.2,34.3,72.5
224.354,44.4,34.3,72.5
224.404,41.2,34.3,72.5
224.455,88.9,34.3,73.0
224.509,95.5,34.3,74.0
224.554,90.9,34.3,72.5
224.604,93.3,34.3,73.0
224.655,89.5,34.4,73.5
224.704,90.0,34.4,73.0
224.754,73.7,34.4,73.5
224.804,73.7,34.4,73.5
224.854,58.8,34.3,73.5
224.904,57.9,34.3,73.5
224.954,26.7,34.3,73.5
225.004,75.0,34.3,74.0
225.054,47.4,34.3,73.0
225.104,52.9,34.3,73.0
225.154,42.1,34.3,71.6
225.207,52.9,34.3,73.0
225.254,23.5,34.3,73.5
225.304,55.0,34.3,72.5
225.354,18.8,34.3,72.5
225.404,78.9,34.3,73.0
225.454,64.7,34.3,74.0
225.505,68.4,34.3,73.0
225.555,29.4,34.3,73.0
225.604,63.2,34.3,72.1
225.654,28.6,34.3,72.5
225.704,59.1,34.3,72.5
225.754,21.1,34.3,73.0
225.805,60.0,34.3,72.1
225.854,21.1,34.3,73.0
225.904,47.1,34.3,73.0
225.954,33.3,34.3,73.0
226.005,56.2,34.3,73.5
226.054,25.0,34.3,72.5
226.104,47.4,34.3,73.0
226.154,17.6,34.3,72.5
226.204,47.4,34.3,71.6
226.254,17.6,34.3,71.6
226.304,57.1,34.3,72.5
226.354,16.7,34.3,72.5
226.405,52.6,34.3,72.5
226.454,17.6,34.3,73.0
226.504,60.0,34.3,72.5
226.554,22.2,34.3,72.1
226.604,55.6,34.3,72.1
226.654,31.6,34.3,73.0
226.704,55.6,34.3,72.5
226.754,17.6,34.3,72.1
226.808,50.0,34.3,72.1
226.854,16.7,34.3,72.1
226.904,61.9,34.3,71.6
226.954,22.2,34.3,71.6
227.004,43.8,34.3,72.1
227.054,47.4,34.3,73.0
227.108,71.4,34.3,73.0
227.156,61.1,34.3,73.0
227.209,95.0,34.3,73.5
227.255,84.2,34.3,73.0
227.305,100.0,34.3,73.5
227.354,55.6,34.3,73.5
227.409,80.0,34.3,73.5
227.454,47.1,34.3,73.5
227.505,66.7,34.3,72.5
227.555,55.0,34.2,73.0
227.604,58.8,34.3,73.5
227.654,18.8,34.2,72.5
227.704,52.6,34.2,73.0
227.754,12.5,34.2,72.1
227.804,55.0,34.2,72.1
227.854,25.0,34.2,72.1
227.904,47.1,34.2,73.0
227.954,31.6,34.2,72.1
228.004,55.6,34.2,72.1
228.054,36.8,34.2,72.5
228.104,43.8,34.2,73.0
228.154,25.0,34.2,72.1
228.204,68.4,34.2,72.1
228.254,22.2,34.3,71.6
228.304,60.0,34.3,72.1
228.354,15.8,34.3,73.0
228.404,63.2,34.3,72.5
228.454,31.6,34.3,72.1
228.504,60.0,34.3,71.6
228.554,29.4,34.3,72.5
228.604,52.6,34.3,73.0
228.655,21.1,34.3,72.5
228.704,52.6,34.3,72.1
228.754,25.0,34.3,72.1
228.804,55.0,34.3,72.5
228.854,21.1,34.3,72.1
228.904,52.6,34.3,72.1
228.954,30.0,34.3,71.6
229.004,50.0,34.3,72.5
229.055,27.8,34.3,72.5
229.104,52.9,34.3,73.0
229.154,31.6,34.3,71.6
229.204,55.6,34.3,72.5
229.254,26.3,34.3,71.6
229.312,76.2,34.3,73.5
229.354,53.3,34.3,72.5
229.405,76.2,34.3,72.5
229.454,23.5,34.3,72.5
229.505,52.6,34.3,73.0
229.564,60.9,34.3,72.1
229.605,81.2,34.2,72.5
229.657,90.0,34.2,73.0
229.708,90.5,34.2,72.5
229.760,95.2,34.2,73.5
229.825,96.2,34.2,73.5
229.865,85.7,34.2,73.5
229.905,86.7,34.2,73.0
229.954,95.0,34.2,74.0
230.005,89.5,34.2,72.5
230.055,100.0,34.2,73.0
230.104,100.0,34.2,73.5
230.155,94.4,34.2,73.0
230.208,95.2,34.3,73.0
230.256,100.0,34.3,74.5
230.306,95.0,34.3,73.5
230.355,100.0,34.4,73.5
230.407,78.9,34.4,74.5
230.454,58.8,34.4,73.5
230.505,78.9,34.4,74.5
230.554,68.4,34.4,74.0
230.605,90.5,34.4,74.0
230.655,73.7,34.4,74.0
230.705,94.7,34.4,73.5
230.755,100.0,34.4,74.0
230.805,84.2,34.4,75.0
230.857,90.5,34.4,74.0
230.906,94.7,34.5,73.5
230.956,63.2,34.5,73.0
231.024,80.8,34.5,74.0
231.054,63.6,34.5,74.0
231.107,73.7,34.5,73.0
231.156,78.9,34.5,73.5
231.204,85.0,34.5,74.5
231.257,72.2,34.5,74.5
231.306,89.5,34.5,73.5
231.354,72.2,34.5,74.0
231.405,85.7,34.5,74.0
231.455,75.0,34.5,75.0
231.505,76.2,34.5,74.0
231.554,58.8,34.5,74.5
231.604,85.7,34.5,74.0
231.654,57.9,34.5,74.0
231.706,76.2,34.5,74.0
231.755,61.1,34.5,73.0
231.833,90.3,34.5,74.0
231.855,85.7,34.5,74.0
231.905,75.0,34.5,75.0
231.954,66.7,34.5,74.0
232.006,81.0,34.5,74.0
232.054,55.6,34.5,74.5
232.105,85.7,34.5,74.0
232.154,64.7,34.5,75.0
232.207,85.7,34.5,74.5
232.255,61.1,34.5,74.0
232.305,80.0,34.5,75.0
232.355,64.7,34.5,74.5
232.404,90.0,34.5,74.5
232.456,90.5,34.5,74.5
232.513,95.7,34.5,74.5
232.555,92.9,34.5,73.5
232.609,95.7,34.5,74.0
232.656,77.8,34.5,75.5
232.708,90.5,34.5,74.5
232.754,93.8,34.5,75.5
232.816,96.2,34.5,75.5
232.856,86.7,34.5,73.5
232.905,94.4,34.5,74.0
232.955,100.0,34.6,74.5
233.011,95.2,34.6,75.5
233.061,95.0,34.6,75.0
233.124,100.0,34.6,75.0
233.154,83.3,34.6,75.0
233.207,100.0,34.6,75.0
233.254,94.4,34.6,75.5
233.304,83.3,34.6,75.5
233.354,80.0,34.6,76.0
233.404,90.0,34.6,76.0
233.455,94.4,34.6,75.5
233.505,95.7,34.6,75.5
233.554,72.2,34.6,75.5
233.606,84.2,34.6,74.5
233.654,68.4,34.6,75.5
233.704,86.4,34.6,75.0
233.754,61.1,34.6,75.0
233.809,85.7,34.6,75.0
233.854,82.4,34.6,75.5
233.905,77.8,34.6,75.5
233.955,61.1,34.6,75.0
234.008,82.6,34.6,75.5
234.061,72.2,34.6,75.0
234.108,84.2,34.6,75.0
234.155,66.7,34.6,76.0
234.210,81.0,34.6,75.5
234.254,72.2,34.6,76.0
234.305,85.0,34.6,75.5
234.354,70.6,34.6,75.5
234.404,77.8,34.6,75.5
234.454,78.9,34.6,75.0
234.506,90.0,34.6,76.0
234.554,84.2,34.6,76.0
234.606,90.0,34.6,75.5
234.656,84.2,34.6,75.5
234.704,95.0,34.7,75.5
234.759,95.0,34.7,75.5
234.804,94.7,34.7,76.0
234.854,83.3,34.7,76.4
234.916,91.3,34.7,75.5
234.954,85.7,34.6,75.5
235.007,90.5,34.6,76.0
235.054,83.3,34.6,76.0
235.104,81.0,34.6,75.5
235.154,72.2,34.6,76.0
235.205,89.5,34.6,75.0
235.257,90.5,34.6,76.0
235.304,88.9,34.5,75.0
235.354,82.4,34.5,76.0
235.439,91.2,34.5,76.0
235.454,83.3,34.5,76.0
235.508,95.5,34.5,76.4
235.603,94.6,34.5,76.9
235.605,0.0,34.5,76.9
235.656,86.4,34.5,75.5
235.707,100.0,34.5,76.4
235.754,100.0,34.5,76.4
235.815,100.0,34.5,75.5
235.855,93.8,34.5,76.0
235.911,100.0,34.6,76.4
235.960,95.0,34.6,76.9
236.040,93.8,34.6,75.0
236.057,80.0,34.6,75.0
236.106,100.0,34.6,76.4
236.154,90.0,34.6,76.9
236.205,90.0,34.7,76.4
236.255,64.7,34.7,76.0
236.304,83.3,34.7,76.0
236.354,80.0,34.7,75.5
236.407,90.9,34.7,75.5
236.454,76.5,34.7,76.9
236.505,73.7,34.7,76.4
236.554,85.0,34.7,76.4
236.615,91.7,34.7,76.0
236.654,86.7,34.7,76.0
236.704,90.0,34.7,76.4
236.754,73.7,34.7,76.0
236.805,85.0,34.7,77.4
236.857,72.2,34.7,76.9
236.916,84.0,34.7,76.0
236.955,61.5,34.7,76.4
237.007,90.0,34.7,76.0
237.059,75.0,34.7,76.9
237.104,77.8,34.7,76.4
237.155,85.0,34.7,76.0
237.206,95.0,34.7,76.9
237.254,70.6,34.7,76.0
237.304,84.2,34.7,76.0
237.357,85.0,34.7,76.9
237.411,95.2,34.7,76.0
237.454,76.5,34.7,76.4
237.505,85.0,34.7,76.0
237.554,66.7,34.7,76.4
237.605,87.0,34.7,76.4
237.654,94.1,34.7,76.4
237.707,72.2,34.7,76.4
237.754,77.8,34.7,76.0
237.808,86.4,34.7,76.4
237.855,88.9,34.7,76.4
237.904,95.2,34.7,76.9
237.954,65.0,34.7,76.4
238.004,88.9,34.7,76.4
238.056,78.9,34.7,76.4
238.105,84.2,34.7,76.0
238.154,83.3,34.7,76.9
238.205,94.7,34.7,77.4
238.256,90.9,34.7,76.9
238.305,94.4,34.7,76.9
238.360,95.5,34.7,76.9
238.423,100.0,34.7,76.4
238.458,100.0,34.7,77.9
238.512,95.8,34.7,76.4
238.554,100.0,34.7,76.4
238.609,100.0,34.7,76.4
238.660,80.0,34.7,76.4
238.724,95.8,34.8,77.4
238.756,83.3,34.8,76.9
238.812,95.2,34.8,76.9
238.856,88.9,34.8,76.9
238.908,90.0,34.8,76.9
238.954,93.8,34.8,77.4
239.015,96.0,34.8,77.4
239.057,88.2,34.8,76.9
239.106,89.5,34.8,77.4
239.158,90.0,34.8,77.4
239.212,95.5,34.8,76.9
239.258,100.0,34.8,76.9
239.304,95.0,34.8,77.4
239.354,90.0,34.7,77.4
239.404,90.0,34.7,76.9
239.454,83.3,34.7,77.4
239.505,85.0,34.7,76.9
239.555,80.0,34.7,77.4
239.612,91.7,34.7,76.9
239.654,84.6,34.7,76.4
239.708,90.9,34.7,76.9
239.754,82.4,34.7,77.4
239.805,95.0,34.7,77.9
239.854,76.5,34.7,76.9
239.909,85.7,34.7,77.4
239.954,76.5,34.7,77.9
240.028,75.9,34.7,77.4
240.054,55.6,34.7,77.4
240.106,84.2,34.7,77.4
240.155,83.3,34.7,76.9
240.205,89.5,34.7,77.4
240.255,70.6,34.7,76.9
240.304,83.3,34.7,76.9
240.355,75.0,34.7,76.9
240.404,88.2,34.7,77.9
240.455,72.7,34.7,76.9
240.504,78.9,34.7,77.9
240.555,72.2,34.7,76.4
240.604,84.2,34.7,76.9
240.654,85.0,34.7,76.9
240.705,95.0,34.7,77.9
240.754,95.0,34.7,77.4
240.805,90.5,34.7,77.4
240.857,85.7,34.7,77.4
240.908,94.7,34.7,77.4
240.955,88.9,34.7,76.9
241.004,95.2,34.7,76.9
241.066,95.7,34.7,77.4
241.106,94.4,34.7,77.4
241.155,94.4,34.7,78.4
241.206,95.2,34.7,78.9
241.255,100.0,34.7,77.4
241.305,95.2,34.7,77.9
241.355,95.2,34.7,77.4
241.405,100.0,34.7,77.9
241.460,95.7,34.7,76.9
241.520,100.0,34.7,77.9
241.555,88.2,34.7,77.4
241.605,93.3,34.7,77.4
241.654,89.5,34.7,78.4
241.705,90.5,34.7,76.9
241.754,100.0,34.7,77.9
241.804,95.0,34.7,77.9
241.855,94.1,34.8,78.4
241.907,90.0,34.8,77.4
241.954,94.4,34.8,77.9
242.006,85.0,34.8,76.9
242.054,84.2,34.8,77.9
242.105,85.0,34.8,76.9
242.155,77.8,34.8,77.4
242.205,85.7,34.8,77.9
242.254,61.1,34.8,77.4
242.308,90.0,34.8,78.4
242.354,78.9,34.8,76.9
242.405,83.3,34.8,77.9
242.455,80.0,34.8,76.9
242.505,85.7,34.8,77.4
242.580,84.6,34.8,77.9
242.605,90.0,34.8,77.4
242.654,83.3,34.8,77.9
242.704,85.0,34.8,76.4
242.754,87.5,34.8,77.9
242.804,80.0,34.8,76.4
242.854,77.8,34.8,77.9
242.904,75.0,34.8,77.9
242.954,68.8,34.8,77.4
243.040,88.6,34.8,76.9
243.054,100.0,34.8,77.9
243.104,85.0,34.8,77.4
243.155,85.0,34.8,77.9
243.206,84.2,34.8,77.9
243.255,77.8,34.8,78.4
243.307,90.5,34.8,77.4
243.357,90.5,34.8,77.4
243.407,89.5,34.8,77.9
243.454,94.7,34.8,77.4
243.506,95.0,34.9,78.4
243.555,72.2,34.9,77.9
243.618,80.0,34.9,77.9
243.668,95.0,34.9,77.9
243.720,90.0,34.9,77.9
243.755,92.3,34.9,78.4
243.806,94.7,34.9,77.4
243.855,88.9,34.9,77.9
243.916,96.2,34.9,77.9
243.957,100.0,34.9,77.4
244.007,100.0,34.9,78.4
244.054,94.1,34.9,77.9
244.116,96.2,34.9,77.4
244.155,93.3,34.9,77.4
244.211,95.7,34.9,78.4
244.256,89.5,34.9,77.4
244.308,95.0,34.9,77.9
244.355,88.9,34.9,78.4
244.417,100.0,34.9,77.9
244.456,93.8,34.8,77.9
244.504,89.5,34.8,77.4
244.554,88.9,34.9,77.9
244.608,85.7,34.9,77.9
244.655,82.4,34.9,78.4
244.709,95.2,34.9,78.4
244.756,83.3,35.0,77.9
244.808,89.5,35.0,77.9
244.854,90.0,35.0,77.9
244.909,91.3,35.1,78.4
244.954,86.7,35.1,77.9
245.016,92.0,34.9,78.9
245.054,84.6,34.9,77.4
245.108,85.0,34.9,77.9
245.155,88.9,34.9,78.4
245.205,90.0,34.9,77.9
245.254,73.7,34.9,77.9
245.305,73.7,34.9,77.4
245.355,72.2,34.9,77.9
245.405,89.5,34.9,77.4
245.454,83.3,34.9,77.4
245.504,90.5,34.9,78.4
245.554,83.3,34.9,78.4
245.604,100.0,34.9,78.9
245.656,95.2,34.9,77.9
245.705,94.4,34.9,78.4
245.754,95.0,34.9,78.9
245.804,95.0,34.9,78.4
245.854,80.0,34.9,78.4
245.923,81.5,34.9,77.4
245.954,81.8,34.9,79.4
246.005,90.9,34.9,77.9
246.054,94.4,34.9,78.4
246.113,83.3,34.9,79.4
246.155,85.7,34.9,78.9
246.205,95.2,34.9,77.9
246.256,89.5,34.9,78.9
246.306,78.9,34.9,77.4
246.354,80.0,34.9,78.4
246.416,79.2,34.9,78.4
246.454,71.4,34.9,78.4
246.511,86.4,34.9,78.9
246.556,78.9,34.9,78.4
246.606,89.5,34.9,78.9
246.654,94.7,34.9,78.4
246.714,91.7,34.9,78.4
246.754,87.5,34.9,78.9
246.807,84.2,34.9,78.4
246.856,95.0,34.9,78.9
246.905,89.5,34.9,78.4
246.955,90.0,34.9,78.9
247.005,95.2,34.9,78.4
247.055,88.2,34.8,78.4
247.106,90.0,34.8,77.9
247.156,90.5,34.8,77.9
247.207,95.0,34.8,78.4
247.255,94.7,34.8,78.4
247.306,89.5,34.8,79.4
247.354,90.0,34.8,78.4
247.405,95.0,34.8,79.4
247.457,89.5,34.8,77.4
247.516,87.5,34.8,78.4
247.554,100.0,34.8,77.4
247.605,95.2,34.8,79.4
247.654,100.0,34.8,77.9
247.712,95.8,34.9,78.4
247.756,82.4,34.9,78.4
247.806,77.8,34.9,78.9
247.855,83.3,34.9,78.4
247.907,91.3,34.9,78.9
247.954,72.2,34.9,78.4
248.004,81.8,34.9,78.4
248.054,82.4,34.9,78.4
248.105,85.7,34.9,78.4
248.155,71.4,34.9,77.9
248.205,90.0,34.9,78.4
248.256,85.0,34.9,78.4
248.304,82.4,34.9,78.4
248.354,85.0,34.9,78.4
248.404,90.5,34.8,77.9
248.454,90.0,34.8,79.4
248.509,84.0,34.8,78.9
248.555,93.8,34.8,79.4
248.605,90.5,34.8,78.9
248.654,81.0,34.8,78.4
248.711,95.7,34.8,78.4
248.755,88.2,34.8,78.4
248.806,95.0,34.8,78.9
248.855,85.7,34.8,78.9
248.908,95.7,34.8,78.9
248.954,94.4,34.9,78.9
249.010,95.5,34.9,78.9
249.054,88.9,34.9,78.9
249.104,90.9,34.9,79.4
249.159,95.2,34.9,78.9
249.204,100.0,34.9,79.4
249.254,100.0,34.9,79.9
249.305,95.2,34.9,79.4
249.356,95.0,34.9,79.4
249.409,95.5,34.9,79.4
249.454,100.0,34.9,78.9
249.508,95.0,34.9,78.4
249.556,95.0,34.9,79.4
249.605,100.0,34.9,78.4
249.654,89.5,34.9,79.4
249.704,90.9,34.8,79.4
249.754,95.0,34.8,79.4
249.808,95.2,34.8,79.4
249.857,100.0,34.8,78.9
249.906,90.9,34.8,78.4
249.955,87.5,34.8,79.4
250.013,100.0,34.8,79.4
250.054,81.2,34.8,79.9
250.108,90.9,34.8,78.4
250.154,64.7,34.8,77.9
250.204,81.0,34.8,78.4
250.254,70.6,34.8,78.9
250.308,90.5,34.8,79.4
250.355,77.8,34.8,79.4
250.405,84.2,34.8,79.4
250.456,73.7,34.8,78.9
250.505,84.2,34.8,78.4
250.555,77.8,34.8,79.9
250.612,90.5,34.8,78.9
250.655,88.2,34.8,79.4
250.704,93.8,34.8,79.4
250.755,94.4,34.9,79.4
250.804,90.0,34.9,78.9
250.855,75.0,34.9,79.4
250.905,85.7,34.9,79.4
250.954,80.0,34.8,78.4
251.005,90.0,34.8,79.4
251.055,73.7,34.8,78.9
251.105,88.9,34.8,78.9
251.155,89.5,34.8,78.9
251.205,95.0,34.8,78.9
251.256,90.5,34.8,78.9
251.325,96.0,34.8,79.9
251.355,83.3,34.8,79.4
251.405,89.5,34.8,79.9
251.454,64.7,34.8,77.9
251.504,83.3,34.8,79.4
251.555,72.2,34.8,78.4
251.606,84.2,34.8,79.9
251.654,78.9,34.8,78.9
251.706,85.7,34.8,79.4
251.755,83.3,34.8,79.4
251.805,89.5,34.8,78.9
251.854,94.1,34.8,79.4
251.907,90.9,34.8,78.9
251.956,94.7,34.8,79.4
252.004,95.0,34.8,79.9
252.054,78.9,34.8,79.4
252.105,88.9,34.8,79.4
252.154,88.2,34.8,78.4
252.208,90.5,34.8,79.4
252.254,88.9,34.8,79.4
252.311,91.3,34.8,78.9
252.355,87.5,34.8,78.9
252.405,75.0,34.8,79.9
252.457,80.0,34.8,78.9
252.506,83.3,34.8,78.4
252.554,75.0,34.8,79.4
252.606,82.4,34.8,79.4
252.654,77.8,34.8,77.9
252.716,91.7,34.8,78.9
252.754,92.9,34.8,79.4
252.805,89.5,34.8,78.9
252.854,80.0,34.8,78.9
252.911,88.9,34.8,78.9
252.955,91.7,34.8,79.4
253.008,85.7,34.8,78.4
253.054,94.1,34.8,79.4
253.104,95.0,34.8,79.9
253.154,94.4,34.8,79.9
253.212,91.7,34.7,79.4
253.254,100.0,34.8,79.9
253.305,95.0,34.7,79.9
253.354,90.0,34.7,79.4
253.404,100.0,34.8,78.4
253.462,95.7,34.8,79.9
253.509,100.0,34.8,79.4
253.554,70.6,34.8,78.9
253.604,80.0,34.8,79.4
253.654,76.5,34.8,79.4
253.709,90.5,34.8,79.4
253.755,83.3,34.8,78.4
253.805,94.4,34.8,78.9
253.855,82.4,34.8,78.9
253.909,95.5,34.8,79.4
253.957,85.0,34.8,78.9
254.012,90.9,34.8,79.4
254.065,94.7,34.8,80.3
254.128,96.2,34.8,79.4
